,error,knn__n_neighbors,lsml__max_iter,lsml__num_constraints,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
67,,16,50,320,0.7330729166666666,0.8181818181818182,0.7105263157894737,0.6883116883116883,0.7142857142857143,0.7142857142857143,0.7272727272727273,0.7792207792207793,0.7402597402597403,0.7532467532467533,0.6842105263157895,0.039332821606635295,0.3486960411071777,208.52730209827422,0.06246480941772461,LSML+kNN,pima-indians-diabetes
68,,16,250,40,0.7330729166666666,0.8181818181818182,0.6842105263157895,0.7012987012987013,0.7272727272727273,0.7012987012987013,0.7142857142857143,0.7792207792207793,0.7532467532467533,0.7532467532467533,0.6973684210526315,0.04031766854970453,0.35382392406463625,209.96437480449677,0.06319382190704345,LSML+kNN,pima-indians-diabetes
69,,16,250,80,0.7395833333333334,0.8181818181818182,0.6973684210526315,0.7272727272727273,0.7142857142857143,0.7532467532467533,0.7402597402597403,0.7792207792207793,0.7532467532467533,0.7272727272727273,0.6842105263157895,0.0373012628148552,0.3589518070220947,211.69042420387268,0.06390655040740967,LSML+kNN,pima-indians-diabetes
70,,16,250,160,0.7356770833333334,0.8181818181818182,0.6973684210526315,0.7142857142857143,0.7532467532467533,0.7142857142857143,0.7272727272727273,0.7662337662337663,0.7272727272727273,0.7532467532467533,0.6842105263157895,0.03678423663336138,0.3640796899795532,213.87210454940796,0.0646207332611084,LSML+kNN,pima-indians-diabetes
71,,16,250,320,0.734375,0.8051948051948052,0.6973684210526315,0.7142857142857143,0.7402597402597403,0.7012987012987013,0.7272727272727273,0.7922077922077922,0.7402597402597403,0.7402597402597403,0.6842105263157895,0.03727983841515172,0.36920757293701173,216.7472731590271,0.06534247398376465,LSML+kNN,pima-indians-diabetes
72,,16,500,40,0.7252604166666666,0.7922077922077922,0.7236842105263158,0.6883116883116883,0.7142857142857143,0.6753246753246753,0.7142857142857143,0.7532467532467533,0.7532467532467533,0.7402597402597403,0.6973684210526315,0.03339686968035853,0.3743354558944702,219.2138541460037,0.0660595178604126,LSML+kNN,pima-indians-diabetes
73,,16,500,80,0.734375,0.7792207792207793,0.7105263157894737,0.7402597402597403,0.7272727272727273,0.7272727272727273,0.7142857142857143,0.7792207792207793,0.7272727272727273,0.7402597402597403,0.6973684210526315,0.02566055057863457,0.37946333885192873,222.13074004650116,0.06678321361541747,LSML+kNN,pima-indians-diabetes
74,,16,500,160,0.7356770833333334,0.8051948051948052,0.6842105263157895,0.7142857142857143,0.7142857142857143,0.7532467532467533,0.7402597402597403,0.7662337662337663,0.7532467532467533,0.7272727272727273,0.6973684210526315,0.033921749027862824,0.3845912218093872,225.68153400421141,0.06749925613403321,LSML+kNN,pima-indians-diabetes
75,,16,500,320,0.7291666666666666,0.7922077922077922,0.6973684210526315,0.6883116883116883,0.7142857142857143,0.7142857142857143,0.7272727272727273,0.7662337662337663,0.7532467532467533,0.7532467532467533,0.6842105263157895,0.0341402107285229,0.3897191047668457,231.01857664585114,0.06821663379669189,LSML+kNN,pima-indians-diabetes
76,,16,1000,40,0.7239583333333334,0.7922077922077922,0.6973684210526315,0.6753246753246753,0.7142857142857143,0.7142857142857143,0.7272727272727273,0.7532467532467533,0.7402597402597403,0.7532467532467533,0.6710526315789473,0.03564914407039288,0.3948469877243042,235.18529472351074,0.06893610954284668,LSML+kNN,pima-indians-diabetes
77,,16,1000,80,0.7317708333333334,0.8311688311688312,0.6842105263157895,0.6883116883116883,0.7272727272727273,0.7272727272727273,0.7012987012987013,0.7922077922077922,0.7532467532467533,0.7142857142857143,0.6973684210526315,0.04539013328655428,0.3999748706817627,240.2852215051651,0.06965005397796631,LSML+kNN,pima-indians-diabetes
78,,16,1000,160,0.7317708333333334,0.7922077922077922,0.6842105263157895,0.6753246753246753,0.7662337662337663,0.7272727272727273,0.7272727272727273,0.7792207792207793,0.7532467532467533,0.7402597402597403,0.6710526315789473,0.040988063552632056,0.4051027536392212,246.86127572059632,0.0703744888305664,LSML+kNN,pima-indians-diabetes
79,,16,1000,320,0.7395833333333334,0.8181818181818182,0.6842105263157895,0.7142857142857143,0.7402597402597403,0.7272727272727273,0.7272727272727273,0.7792207792207793,0.7402597402597403,0.7532467532467533,0.7105263157894737,0.03576291711008856,0.4102306365966797,256.3129470348358,0.07110400199890136,LSML+kNN,pima-indians-diabetes
80,,32,50,40,0.7356770833333334,0.7922077922077922,0.7368421052631579,0.6753246753246753,0.7012987012987013,0.7792207792207793,0.7012987012987013,0.7142857142857143,0.7662337662337663,0.7532467532467533,0.7368421052631579,0.03577798660289569,0.41535851955413816,256.892335319519,0.07182364463806153,LSML+kNN,pima-indians-diabetes
81,,32,50,80,0.7330729166666666,0.7922077922077922,0.75,0.6493506493506493,0.7012987012987013,0.7792207792207793,0.7012987012987013,0.7012987012987013,0.7662337662337663,0.7532467532467533,0.7368421052631579,0.041799677498356926,0.4204864025115967,257.73457233905793,0.07253868579864502,LSML+kNN,pima-indians-diabetes
82,,32,50,160,0.7369791666666666,0.7922077922077922,0.7368421052631579,0.6623376623376623,0.7012987012987013,0.7922077922077922,0.7142857142857143,0.7142857142857143,0.7662337662337663,0.7532467532467533,0.7368421052631579,0.03885272324688377,0.42561428546905516,258.6880264043808,0.07325615882873535,LSML+kNN,pima-indians-diabetes
83,,32,50,320,0.7330729166666666,0.7922077922077922,0.7368421052631579,0.6623376623376623,0.7012987012987013,0.7662337662337663,0.7142857142857143,0.7142857142857143,0.7532467532467533,0.7532467532467533,0.7368421052631579,0.034868252515335506,0.4307421684265137,259.78989150524137,0.07397356033325195,LSML+kNN,pima-indians-diabetes
